hf_ratio,noise_std,color_mean_r,color_mean_g,color_mean_b,color_var_r,color_var_g,color_var_b,jpeg_block_score,file,split,label,is_fake
0.647130012512207,18.666305541992188,109.8267822265625,106.00517272949219,88.16018676757812,3628.246337890625,3070.23583984375,3499.02783203125,0.25920915603637695,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00130_DALLE3.jpg,train,dalle3,1
0.5115317106246948,20.932703018188477,103.47842407226562,93.4940185546875,87.47149658203125,5375.5244140625,4932.62158203125,5047.5595703125,0.044648170471191406,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00136_DALLE3.jpg,train,dalle3,1
0.301602303981781,9.130849838256836,140.87353515625,139.75485229492188,132.1458740234375,5424.00927734375,3918.907470703125,3990.45556640625,0.2546882629394531,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00142_DALLE3.jpg,train,dalle3,1
0.5018323063850403,13.684627532958984,139.91329956054688,119.17433166503906,96.94429016113281,3139.578125,3579.79541015625,3549.560546875,1.296663761138916,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00148_DALLE3.jpg,train,dalle3,1
0.4518459141254425,10.15627670288086,126.49308776855469,126.61968994140625,106.650146484375,4461.2294921875,4276.318359375,5153.50390625,0.266559362411499,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00154_DALLE3.jpg,train,dalle3,1
0.35101208090782166,12.109078407287598,129.40966796875,116.60768127441406,106.24888610839844,6700.13427734375,6105.06689453125,6013.140625,0.5386476516723633,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00160_DALLE3.jpg,train,dalle3,1
0.3731268048286438,9.438855171203613,75.28302001953125,79.48204040527344,56.60597229003906,3599.203125,2835.495361328125,1804.4873046875,0.20130062103271484,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00166_DALLE3.jpg,train,dalle3,1
0.4182102084159851,15.71432113647461,106.44711303710938,95.40476989746094,89.33148193359375,5572.2314453125,4257.833984375,3790.216796875,0.37221288681030273,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00172_DALLE3.jpg,train,dalle3,1
0.598840057849884,14.219439506530762,68.21127319335938,74.37164306640625,65.41883850097656,3210.042724609375,2996.0224609375,2720.372314453125,0.1472916603088379,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00178_DALLE3.jpg,train,dalle3,1
0.43968483805656433,12.766144752502441,129.64248657226562,108.51119995117188,92.971923828125,4940.66015625,4788.5009765625,4315.1767578125,0.7995638847351074,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00184_DALLE3.jpg,train,dalle3,1
0.6038417816162109,16.13981056213379,140.6539306640625,126.18136596679688,115.09912109375,4203.25537109375,3408.32666015625,2794.822265625,1.4907069206237793,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00190_DALLE3.jpg,train,dalle3,1
0.4328552484512329,8.833267211914062,137.30624389648438,101.61546325683594,84.81826782226562,2648.58544921875,3221.777099609375,3105.139892578125,0.6784117221832275,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00196_DALLE3.jpg,train,dalle3,1
0.33758625388145447,13.914122581481934,132.56761169433594,107.87908935546875,81.5452880859375,6546.02099609375,5508.68603515625,4776.88525390625,0.34776759147644043,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00202_DALLE3.jpg,train,dalle3,1
0.49135085940361023,14.99560260772705,173.83953857421875,146.45252990722656,112.23464965820312,2392.37353515625,4405.9931640625,6706.9267578125,0.17694091796875,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00208_DALLE3.jpg,train,dalle3,1
0.5175446271896362,14.839202880859375,105.32809448242188,108.70811462402344,107.62197875976562,4345.56201171875,4637.92822265625,4651.07470703125,0.44208765029907227,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00214_DALLE3.jpg,train,dalle3,1
0.640361487865448,14.831637382507324,122.58491516113281,151.86343383789062,127.3558349609375,3506.16064453125,2772.741455078125,2158.86865234375,0.22423982620239258,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00220_DALLE3.jpg,train,dalle3,1
0.4965880811214447,11.412650108337402,76.81544494628906,84.28523254394531,93.83233642578125,4422.40380859375,3882.7978515625,3040.240478515625,0.2137765884399414,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00226_DALLE3.jpg,train,dalle3,1
0.36022305488586426,9.854374885559082,126.82505798339844,121.20553588867188,106.17825317382812,4630.93505859375,4813.16455078125,4748.95751953125,-0.15445852279663086,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00232_DALLE3.jpg,train,dalle3,1
0.563999593257904,14.169737815856934,127.14657592773438,123.85267639160156,117.08082580566406,3039.623046875,3130.208251953125,2722.23681640625,0.07146453857421875,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00238_DALLE3.jpg,train,dalle3,1
0.4906788766384125,10.425521850585938,115.68986511230469,115.898193359375,105.11575317382812,4501.33935546875,3971.32373046875,3728.987060546875,0.22621631622314453,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00244_DALLE3.jpg,train,dalle3,1
0.4354168474674225,14.705604553222656,125.23593139648438,108.18597412109375,92.30754089355469,3972.204833984375,3674.294189453125,3783.375,0.32331323623657227,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00250_DALLE3.jpg,train,dalle3,1
0.4728938341140747,15.702925682067871,144.41098022460938,130.0034637451172,115.67869567871094,4492.2978515625,4540.71142578125,4784.9990234375,0.7254834175109863,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00256_DALLE3.jpg,train,dalle3,1
0.5977092385292053,13.301506996154785,169.6970672607422,111.22682189941406,123.73635864257812,3350.856689453125,2684.079345703125,2871.037353515625,-0.44744157791137695,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00262_DALLE3.jpg,train,dalle3,1
0.5860810279846191,16.57973289489746,91.81912231445312,79.061767578125,74.00103759765625,3808.315185546875,2890.499755859375,2663.49658203125,-0.006146907806396484,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00268_DALLE3.jpg,train,dalle3,1
0.31654345989227295,7.9970197677612305,192.26068115234375,176.97132873535156,166.79425048828125,3154.7822265625,4424.39990234375,5294.80029296875,0.48047924041748047,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00274_DALLE3.jpg,train,dalle3,1
0.5527662634849548,15.761699676513672,65.4111328125,61.83137512207031,68.21658325195312,5415.7705078125,4544.2451171875,2911.085693359375,0.35436320304870605,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00280_DALLE3.jpg,train,dalle3,1
0.44237175583839417,7.182431697845459,144.69688415527344,145.0968475341797,140.0013885498047,2220.94189453125,2401.671875,2595.5556640625,-0.09127068519592285,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00286_DALLE3.jpg,train,dalle3,1
0.4394382834434509,11.650674819946289,139.348876953125,119.79664611816406,98.85392761230469,2816.300048828125,3196.0068359375,3322.29296875,0.9990561008453369,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00292_DALLE3.jpg,train,dalle3,1
0.5117701292037964,14.023591995239258,119.04420471191406,70.23353576660156,50.55738830566406,2980.053466796875,2398.845458984375,2532.615478515625,-0.015228748321533203,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00298_DALLE3.jpg,train,dalle3,1
0.6149309277534485,12.612956047058105,119.54154968261719,103.77557373046875,79.18937683105469,3762.22607421875,2809.240966796875,2067.593994140625,0.5659518241882324,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00304_DALLE3.jpg,train,dalle3,1
0.7139534950256348,12.718823432922363,90.24388122558594,84.80706787109375,83.33203125,3812.0341796875,2309.983154296875,1702.9901123046875,0.5046911239624023,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00310_DALLE3.jpg,train,dalle3,1
0.6138012409210205,15.726202011108398,126.48648071289062,142.38778686523438,146.19839477539062,3139.603759765625,3220.002685546875,3757.631591796875,0.8561820983886719,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00316_DALLE3.jpg,train,dalle3,1
0.3302302062511444,12.002304077148438,103.38258361816406,114.26646423339844,112.61940002441406,7066.69921875,4839.7861328125,3564.5859375,0.4861466884613037,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00322_DALLE3.jpg,train,dalle3,1
0.43887004256248474,12.21615219116211,106.41377258300781,99.20071411132812,92.08204650878906,4247.541015625,3717.39892578125,3691.015625,0.21824288368225098,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00328_DALLE3.jpg,train,dalle3,1
0.44661107659339905,15.551234245300293,121.84751892089844,108.19580078125,86.19186401367188,3829.91796875,3274.635009765625,2589.12548828125,-0.3279428482055664,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00334_DALLE3.jpg,train,dalle3,1
0.48173677921295166,15.924724578857422,118.79197692871094,117.46620178222656,104.1492919921875,5327.39599609375,4986.49755859375,4283.95947265625,0.23256778717041016,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00340_DALLE3.jpg,train,dalle3,1
0.5140653252601624,15.490830421447754,110.51547241210938,107.74436950683594,99.37887573242188,4533.12060546875,4450.00146484375,4638.4345703125,-0.03931474685668945,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00346_DALLE3.jpg,train,dalle3,1
0.5652068853378296,18.04214859008789,173.01531982421875,156.91673278808594,145.5572052001953,4430.2919921875,5479.61474609375,5914.31005859375,-0.15757989883422852,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00352_DALLE3.jpg,train,dalle3,1
0.39934784173965454,13.102339744567871,136.2301788330078,104.37869262695312,85.73417663574219,4215.4677734375,4404.83349609375,4272.71728515625,0.5083022117614746,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00358_DALLE3.jpg,train,dalle3,1
0.6115850806236267,14.422717094421387,80.36155700683594,76.445068359375,56.27037048339844,2742.02734375,2494.411865234375,2073.302978515625,0.10257673263549805,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00364_DALLE3.jpg,train,dalle3,1
0.47740644216537476,14.251785278320312,124.22660827636719,107.24586486816406,89.80462646484375,4111.05712890625,3136.4619140625,2633.478759765625,1.1668381690979004,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00370_DALLE3.jpg,train,dalle3,1
0.7001187801361084,19.81627655029297,142.64515686035156,148.42657470703125,155.33509826660156,3514.21728515625,3314.23486328125,2884.129150390625,-0.3268318176269531,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00376_DALLE3.jpg,train,dalle3,1
0.30907461047172546,7.526673316955566,135.44522094726562,126.7864990234375,117.41433715820312,3492.8525390625,3128.197998046875,3776.22021484375,0.32312536239624023,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00382_DALLE3.jpg,train,dalle3,1
0.4116787016391754,11.598138809204102,146.6968994140625,120.439453125,101.64784240722656,3824.9033203125,4622.185546875,4209.869140625,0.31230974197387695,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00388_DALLE3.jpg,train,dalle3,1
0.6100884675979614,16.603578567504883,141.3308563232422,135.2047882080078,114.95652770996094,5598.40283203125,5339.05908203125,4300.72412109375,0.49399232864379883,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00394_DALLE3.jpg,train,dalle3,1
0.6177055239677429,16.646345138549805,133.65924072265625,103.37322998046875,89.73306274414062,3300.18701171875,3178.1201171875,1880.793701171875,0.6514811515808105,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00400_DALLE3.jpg,train,dalle3,1
0.4495388865470886,8.50119686126709,108.836669921875,112.85726928710938,87.54254150390625,5573.28125,4718.4345703125,3875.517822265625,0.5395088195800781,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00406_DALLE3.jpg,train,dalle3,1
0.5840086340904236,12.148789405822754,110.72683715820312,96.54437255859375,86.59541320800781,4015.404296875,3862.199462890625,3212.38037109375,0.792236328125,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00412_DALLE3.jpg,train,dalle3,1
0.48420819640159607,17.96048355102539,105.14556884765625,104.74012756347656,101.14106750488281,4647.82470703125,4733.20654296875,4371.57275390625,0.5258183479309082,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00418_DALLE3.jpg,train,dalle3,1
0.5337854027748108,8.581941604614258,76.72805786132812,81.81112670898438,55.45550537109375,1945.1036376953125,2110.62451171875,1468.7322998046875,0.47959280014038086,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00424_DALLE3.jpg,train,dalle3,1
0.5798120498657227,13.287909507751465,114.79322814941406,81.31077575683594,62.826019287109375,2771.533935546875,2666.664306640625,2255.593017578125,0.39461708068847656,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00430_DALLE3.jpg,train,dalle3,1
0.4582613706588745,12.196398735046387,153.4644317626953,136.06021118164062,112.59039306640625,2962.468017578125,3998.077880859375,2874.04052734375,0.6392054557800293,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00436_DALLE3.jpg,train,dalle3,1
0.4363775849342346,15.613635063171387,133.42022705078125,117.47611999511719,100.97929382324219,5277.56396484375,5314.14453125,4806.86376953125,-0.2108898162841797,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00442_DALLE3.jpg,train,dalle3,1
0.509242057800293,13.740640640258789,117.7799072265625,129.9833984375,64.8331298828125,5485.5947265625,4374.73974609375,2886.077880859375,0.23871135711669922,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00448_DALLE3.jpg,train,dalle3,1
0.53025221824646,14.957270622253418,127.07173156738281,96.13876342773438,81.12409973144531,3737.191650390625,2772.095947265625,2428.883056640625,-0.09427165985107422,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00454_DALLE3.jpg,train,dalle3,1
0.57711261510849,27.82684326171875,134.269775390625,133.59054565429688,134.02503967285156,8212.546875,8269.0068359375,8234.1494140625,0.46161937713623047,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00460_DALLE3.jpg,train,dalle3,1
0.4783218801021576,12.535109519958496,138.4434356689453,130.47586059570312,119.99624633789062,3234.65087890625,3806.878173828125,4200.4169921875,0.225341796875,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00466_DALLE3.jpg,train,dalle3,1
0.5239046216011047,13.519606590270996,125.98544311523438,130.81430053710938,129.5893096923828,3918.400390625,3766.02783203125,3403.032958984375,0.2492685317993164,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00472_DALLE3.jpg,train,dalle3,1
0.47614914178848267,14.064988136291504,130.84442138671875,131.34327697753906,97.67002868652344,5276.6474609375,4450.146484375,4665.2177734375,0.3781919479370117,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00478_DALLE3.jpg,train,dalle3,1
0.5634897947311401,17.21455192565918,124.46957397460938,117.61981201171875,106.86872863769531,4641.49658203125,4267.66357421875,3830.351806640625,0.6337642669677734,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00484_DALLE3.jpg,train,dalle3,1
0.4897463023662567,11.058106422424316,153.48316955566406,160.80467224121094,155.36972045898438,4098.03662109375,3755.86572265625,4003.683349609375,0.22725486755371094,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00490_DALLE3.jpg,train,dalle3,1
0.6327038407325745,10.61648178100586,182.53604125976562,196.2397003173828,186.9906768798828,1932.4144287109375,1372.8729248046875,1442.32763671875,0.22832155227661133,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00496_DALLE3.jpg,train,dalle3,1
0.6438252925872803,14.518641471862793,112.89097595214844,119.72303771972656,119.0546875,3016.421630859375,3138.37109375,3336.6201171875,0.19487714767456055,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00502_DALLE3.jpg,train,dalle3,1
0.4389631152153015,11.504953384399414,149.18699645996094,124.50460815429688,99.92820739746094,3134.446044921875,3326.1728515625,3334.429931640625,0.15130043029785156,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00508_DALLE3.jpg,train,dalle3,1
0.6112659573554993,17.062368392944336,128.99339294433594,161.89773559570312,172.7074432373047,2908.32763671875,2707.617919921875,2388.6162109375,1.7967438697814941,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00514_DALLE3.jpg,train,dalle3,1
0.47857528924942017,14.819643020629883,98.96980285644531,82.82388305664062,66.29547119140625,5904.36669921875,4902.54345703125,3407.1494140625,0.49036169052124023,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00520_DALLE3.jpg,train,dalle3,1
0.4816243648529053,15.834806442260742,113.87568664550781,111.95541381835938,108.180908203125,4059.275634765625,4241.98388671875,4482.6826171875,0.27113962173461914,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00526_DALLE3.jpg,train,dalle3,1
0.3138139545917511,11.995821952819824,149.16879272460938,121.21842956542969,88.64442443847656,4974.02880859375,4584.5283203125,4623.900390625,0.39085865020751953,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00532_DALLE3.jpg,train,dalle3,1
0.4932030737400055,13.126791000366211,149.2687225341797,139.9243621826172,91.27105712890625,3638.325927734375,4103.7734375,3704.481201171875,0.3903484344482422,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00538_DALLE3.jpg,train,dalle3,1
0.5707309246063232,11.329015731811523,105.40298461914062,113.62184143066406,114.13545227050781,3770.935791015625,2839.54541015625,2203.33642578125,0.022237539291381836,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00544_DALLE3.jpg,train,dalle3,1
0.5446629524230957,17.60476303100586,104.28703308105469,105.59748840332031,100.11859130859375,3789.76806640625,4181.48974609375,3892.3388671875,0.6976356506347656,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00550_DALLE3.jpg,train,dalle3,1
0.5350369811058044,18.762895584106445,81.9671630859375,90.56159973144531,106.79212951660156,3358.86767578125,3343.186279296875,3438.9365234375,0.2612180709838867,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00556_DALLE3.jpg,train,dalle3,1
0.4716637432575226,12.062808990478516,129.56341552734375,118.828369140625,112.47235107421875,4762.8173828125,4649.24560546875,3749.2216796875,0.5561227798461914,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00562_DALLE3.jpg,train,dalle3,1
0.3695911765098572,16.728530883789062,130.59840393066406,111.04745483398438,99.09956359863281,4922.29443359375,4372.6298828125,3866.791259765625,0.6707100868225098,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00568_DALLE3.jpg,train,dalle3,1
0.4550160765647888,12.546550750732422,129.25082397460938,116.95126342773438,116.19618225097656,3276.328857421875,3447.86083984375,3802.365966796875,0.8201069831848145,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00574_DALLE3.jpg,train,dalle3,1
0.42407381534576416,12.735780715942383,139.04734802246094,133.0873565673828,118.0540771484375,5345.19677734375,5447.529296875,4534.5087890625,0.6242208480834961,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00580_DALLE3.jpg,train,dalle3,1
0.5040212273597717,16.560556411743164,132.85498046875,134.3759765625,130.80345153808594,5101.46484375,5104.18212890625,4527.8779296875,0.5150575637817383,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00586_DALLE3.jpg,train,dalle3,1
0.4371650218963623,9.141549110412598,127.56338500976562,139.73533630371094,150.8220672607422,3420.388916015625,2967.626953125,2627.654541015625,0.5684765577316284,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00592_DALLE3.jpg,train,dalle3,1
0.5121537446975708,12.745365142822266,116.47854614257812,102.33415222167969,91.61801147460938,4336.9521484375,4043.932373046875,3123.5634765625,0.2635068893432617,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00598_DALLE3.jpg,train,dalle3,1
0.5125772356987,12.45390510559082,77.6405029296875,64.52204895019531,59.5189208984375,3618.71728515625,3180.549072265625,2844.696533203125,0.07329201698303223,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00604_DALLE3.jpg,train,dalle3,1
0.547484815120697,11.321301460266113,95.12155151367188,103.30084228515625,56.39265441894531,3113.345947265625,3355.916259765625,2151.62109375,0.4467182159423828,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00610_DALLE3.jpg,train,dalle3,1
0.5296137928962708,12.673609733581543,131.05245971679688,129.60650634765625,109.92694091796875,4334.67822265625,3967.482421875,4221.2783203125,0.46516990661621094,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00616_DALLE3.jpg,train,dalle3,1
0.494955837726593,10.76842975616455,169.46759033203125,153.50485229492188,135.54417419433594,2608.23974609375,3251.8291015625,3915.18115234375,0.11342048645019531,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00622_DALLE3.jpg,train,dalle3,1
0.4290385842323303,16.197900772094727,122.07125854492188,114.05902099609375,84.56532287597656,4761.75390625,4362.03955078125,3872.87939453125,-0.09645223617553711,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00628_DALLE3.jpg,train,dalle3,1
0.4398261308670044,21.83873176574707,127.03240966796875,124.97865295410156,114.69160461425781,6787.95703125,6280.41455078125,5704.00537109375,-0.8434138298034668,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00634_DALLE3.jpg,train,dalle3,1
0.43083274364471436,14.813802719116211,94.79023742675781,80.72416687011719,74.66522216796875,5354.15283203125,4618.78515625,4535.07666015625,-0.032183170318603516,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00640_DALLE3.jpg,train,dalle3,1
0.35909852385520935,13.055132865905762,121.1627197265625,118.06674194335938,109.05850219726562,2711.17041015625,3113.373291015625,3711.596435546875,0.646909236907959,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00646_DALLE3.jpg,train,dalle3,1
0.571616530418396,16.421369552612305,117.42538452148438,110.62889099121094,103.34695434570312,4587.19873046875,4273.50439453125,3525.94873046875,2.4718246459960938,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00652_DALLE3.jpg,train,dalle3,1
0.402355432510376,9.940378189086914,158.92701721191406,165.7890167236328,171.37271118164062,3846.196533203125,3667.36962890625,3622.91748046875,0.2614157199859619,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00658_DALLE3.jpg,train,dalle3,1
0.4306620955467224,12.082269668579102,117.69171142578125,110.70074462890625,101.08697509765625,4458.15576171875,3686.10302734375,2304.807861328125,0.6949615478515625,E:\437 project\dataset_processed\train\dalle3\dalle3_fake_00664_DALLE3.jpg,train,dalle3,1
